date;id_magasin;id_ticket;heure;id_client;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte
2017-12-30;223;2233587;07:25:01;160;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;223;2233588;07:35:01;161;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;223;2233589;07:45:01;162;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-30;223;2233590;07:55:01;163;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;223;2233591;08:05:01;164;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-30;223;2233592;08:15:01;165;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-30;223;2233593;08:25:01;166;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;223;2233594;08:35:01;167;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-30;223;2233595;08:45:01;168;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-30;223;2233596;08:55:01;169;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-30;223;2233597;09:05:01;170;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-30;223;2233598;09:15:01;171;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;223;2233599;09:25:01;172;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;223;2233600;09:35:01;173;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;223;2233601;09:45:01;174;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;223;2233602;09:55:01;175;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;223;2233603;10:05:01;176;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;223;2233604;10:15:01;177;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;223;2233605;10:25:01;178;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;223;2233606;10:35:01;179;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-30;223;2233607;10:45:01;180;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;223;2233608;10:55:01;181;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;2245;22453609;11:05:01;182;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;2245;22453610;11:15:01;183;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-30;2245;22453611;11:25:01;184;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;2245;22453612;11:35:01;185;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-30;2245;22453613;11:45:01;186;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-30;2245;22453614;11:55:01;187;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;2245;22453615;12:05:01;188;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-30;2245;22453616;12:15:01;189;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-30;2245;22453617;12:25:01;190;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-30;2245;22453618;12:35:01;191;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-30;2245;22453619;12:45:01;192;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;2245;22453620;12:55:01;193;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;2245;22453621;13:05:01;194;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;2245;22453622;13:15:01;195;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;2245;22453623;13:25:01;196;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;1245;12453624;13:35:01;197;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;1245;12453625;13:45:01;198;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;1245;12453626;13:55:01;199;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;1245;12453627;14:05:01;200;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-30;1245;12453628;14:15:01;201;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;1245;12453629;14:25:01;202;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;1245;12453630;14:35:01;203;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;1245;12453631;14:45:01;204;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-30;1245;12453632;14:55:01;205;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;1245;12453633;15:05:01;206;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-30;1245;12453634;15:15:01;207;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-30;1245;12453635;15:25:01;208;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;1245;12453636;15:35:01;209;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-30;1245;12453637;15:45:01;210;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-30;1245;12453638;15:55:01;211;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-30;1245;12453639;16:05:01;212;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-30;1247;12473640;16:15:01;213;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;1247;12473641;16:25:01;214;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;1247;12473642;16:35:01;215;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;1247;12473643;16:45:01;216;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;1247;12473644;16:55:01;217;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;1247;12473645;17:05:01;218;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;1247;12473646;17:15:01;219;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;1247;12473647;17:25:01;220;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;1247;12473648;17:35:01;221;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-30;1247;12473649;17:45:01;222;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;1247;12473650;17:55:01;223;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;1247;12473651;18:05:01;224;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;1247;12473652;18:15:01;225;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-30;1247;12473653;18:25:01;226;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;1247;12473654;18:35:01;227;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-30;1247;12473655;18:45:01;228;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-30;1247;12473656;18:55:01;229;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;1247;12473657;19:05:01;230;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-30;1247;12473658;19:15:01;231;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-30;1247;12473659;19:25:01;232;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-30;1247;12473660;19:35:01;233;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-30;1247;12473661;19:45:01;234;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;1247;12473662;19:55:01;235;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;1247;12473663;20:05:01;236;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;1247;12473664;20:15:01;237;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;1247;12473665;20:25:01;238;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;1247;12473666;20:35:01;239;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;1247;12473667;20:45:01;240;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;1247;12473668;20:55:01;241;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;1247;12473669;21:05:01;242;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-30;1247;12473670;21:15:01;243;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;1247;12473671;21:25:01;244;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;1247;12473672;21:35:01;245;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;1247;12473673;21:45:01;246;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-30;1247;12473674;21:55:01;247;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;1247;12473675;22:05:01;248;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-30;1247;12473676;22:15:01;249;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-30;1247;12473677;22:25:01;250;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;1247;12473678;22:35:01;251;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-30;1247;12473679;22:45:01;252;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-30;1247;12473680;22:55:01;253;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-30;1247;12473681;23:05:01;254;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-30;1247;12473682;23:15:01;255;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;1247;12473683;23:25:01;256;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;1247;12473684;23:35:01;257;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;1247;12473685;23:45:01;258;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;1247;12473686;23:55:01;259;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;1247;12473687;00:05:01;260;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;9999;99993688;00:15:01;261;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;9999;99993689;00:25:01;262;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;9999;99993690;00:35:01;263;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-30;9999;99993691;00:45:01;264;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;9999;99993692;00:55:01;265;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;9999;99993693;01:05:01;266;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;9999;99993694;01:15:01;267;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-30;9999;99993695;01:25:01;268;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;9999;99993696;01:35:01;269;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-30;9999;99993697;01:45:01;270;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-30;9999;99993698;01:55:01;271;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;9999;99993699;02:05:01;272;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-30;9999;99993700;02:15:01;273;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-30;9999;99993701;02:25:01;274;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-30;9999;99993702;02:35:01;275;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-30;9999;99993703;02:45:01;276;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;9999;99993704;02:55:01;277;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;9999;99993705;03:05:01;278;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;9999;99993706;03:15:01;279;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;9999;99993707;03:25:01;280;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;9999;99993708;03:35:01;281;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;9999;99993709;03:45:01;282;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;9999;99993710;03:55:01;283;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;9999;99993711;04:05:01;284;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-30;9999;99993712;04:15:01;285;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;9999;99993713;04:25:01;286;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;9999;99993714;04:35:01;287;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;9999;99993715;04:45:01;288;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-30;9999;99993716;04:55:01;289;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;9999;99993717;05:05:01;290;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-30;9999;99993718;05:15:01;291;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-30;9999;99993719;05:25:01;292;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;9999;99993720;05:35:01;293;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-30;9999;99993721;05:45:01;294;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-30;9999;99993722;05:55:01;295;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-30;9999;99993723;06:05:01;296;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-30;4578;45783724;06:15:01;297;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;4578;45783725;06:25:01;298;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;4578;45783726;06:35:01;299;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;4578;45783727;06:45:01;300;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45783728;06:55:01;301;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;4578;45783729;07:05:01;302;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;4578;45783730;07:15:01;303;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45783731;07:25:01;304;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;4578;45783732;07:35:01;305;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45783733;07:45:01;306;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45783734;07:55:01;307;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45783735;08:05:01;308;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;4578;45783736;08:15:01;309;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-30;4578;45783737;08:25:01;310;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;4578;45783738;08:35:01;311;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-30;4578;45783739;08:45:01;312;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-30;4578;45783740;08:55:01;313;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;4578;45783741;09:05:01;314;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-30;4578;45783742;09:15:01;315;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-30;4578;45783743;09:25:01;316;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-30;4578;45783744;09:35:01;317;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-30;4578;45783745;09:45:01;318;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;4578;45783746;09:55:01;319;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;4578;45783747;10:05:01;320;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;4578;45783748;10:15:01;321;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45783749;10:25:01;322;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;4578;45783750;10:35:01;323;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;4578;45783751;10:45:01;324;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45783752;10:55:01;325;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;4578;45783753;11:05:01;326;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45783754;11:15:01;327;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45783755;11:25:01;328;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-30;4578;45783756;11:35:01;329;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-30;4578;45783757;11:45:01;330;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-30;4578;45783758;11:55:01;331;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-30;4578;45783759;12:05:01;332;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-30;4578;45783760;12:15:01;333;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-30;4578;45783761;12:25:01;334;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-30;4578;45783762;12:35:01;335;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-30;4578;45783763;12:45:01;336;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-30;4578;45783764;12:55:01;337;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-31;4578;45783765;13:05:01;338;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-31;4578;45783766;13:15:01;339;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-31;4578;45783767;13:25:01;340;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-31;4578;45783768;13:35:01;341;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-31;4578;45783769;13:45:01;342;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-31;4578;45783770;13:55:01;343;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-31;4578;45783771;14:05:01;344;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-31;4578;45783772;14:15:01;345;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-31;4578;45783773;14:25:01;346;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-31;4578;45783774;14:35:01;347;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-31;4578;45783775;14:45:01;348;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-31;4578;45783776;14:55:01;349;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-31;4578;45783777;15:05:01;350;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-31;4578;45783778;15:15:01;351;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-31;4578;45783779;15:25:01;352;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-31;4578;45783780;15:35:01;353;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-31;4578;45783781;15:45:01;354;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-31;4578;45783782;15:55:01;355;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-31;4578;45783783;16:05:01;356;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-31;4578;45783784;16:15:01;357;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-31;4578;45783785;16:25:01;358;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-31;4578;45783786;16:35:01;359;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-31;4578;45783787;16:45:01;360;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-31;4578;45783788;16:55:01;361;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
